Index,Year,Suburb,OffenceType,CPI-Annual-Change
59775,2010,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
59776,2010,SAINT LUCIA,GOOD_ORDER,MEDIUM
59777,2010,SAINT LUCIA,THEFT,MEDIUM
59778,2010,SAINT LUCIA,THEFT,MEDIUM
59779,2010,SAINT LUCIA,THEFT,MEDIUM
59780,2010,SAINT LUCIA,THEFT,MEDIUM
59781,2010,SAINT LUCIA,THEFT,MEDIUM
59782,2010,SAINT LUCIA,THEFT,MEDIUM
59783,2010,SAINT LUCIA,THEFT,MEDIUM
59784,2010,SAINT LUCIA,THEFT,MEDIUM
59785,2010,SAINT LUCIA,THEFT,MEDIUM
59786,2010,SAINT LUCIA,THEFT,MEDIUM
59787,2010,SAINT LUCIA,THEFT,MEDIUM
59788,2010,SAINT LUCIA,THEFT,MEDIUM
59789,2010,SAINT LUCIA,THEFT,MEDIUM
59790,2010,SAINT LUCIA,THEFT,MEDIUM
59791,2010,SAINT LUCIA,THEFT,MEDIUM
59792,2010,SAINT LUCIA,THEFT,MEDIUM
59793,2010,SAINT LUCIA,THEFT,MEDIUM
59794,2010,SAINT LUCIA,THEFT,MEDIUM
59795,2010,SAINT LUCIA,THEFT,MEDIUM
59796,2010,SAINT LUCIA,THEFT,MEDIUM
59797,2010,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
59798,2010,SAINT LUCIA,THEFT,MEDIUM
59799,2010,SAINT LUCIA,THEFT,MEDIUM
59800,2010,SAINT LUCIA,THEFT,MEDIUM
59801,2010,SAINT LUCIA,THEFT,MEDIUM
59802,2010,SAINT LUCIA,THEFT,MEDIUM
59803,2010,SAINT LUCIA,THEFT,MEDIUM
59804,2011,SAINT LUCIA,THEFT,HIGH
59805,2011,SAINT LUCIA,THEFT,HIGH
59806,2011,SAINT LUCIA,DRUG,HIGH
59807,2011,SAINT LUCIA,DRUG,HIGH
59808,2011,SAINT LUCIA,DRUG,HIGH
59809,2011,SAINT LUCIA,DRUG,HIGH
59810,2011,SAINT LUCIA,DRUG,HIGH
59811,2011,SAINT LUCIA,THEFT,HIGH
59812,2012,SAINT LUCIA,THEFT,VERY LOW
59813,2011,SAINT LUCIA,ASSAULT,HIGH
59814,2011,SAINT LUCIA,THEFT,HIGH
59815,2011,SAINT LUCIA,THEFT,HIGH
59816,2011,SAINT LUCIA,THEFT,HIGH
59817,2011,SAINT LUCIA,THEFT,HIGH
59818,2011,SAINT LUCIA,UNLAWFUL_ENTRY,HIGH
59819,2011,SAINT LUCIA,THEFT,HIGH
59820,2011,SAINT LUCIA,THEFT,HIGH
59821,2011,SAINT LUCIA,THEFT,HIGH
59822,2011,SAINT LUCIA,THEFT,HIGH
59823,2011,SAINT LUCIA,GOOD_ORDER,HIGH
59824,2011,SAINT LUCIA,THEFT,HIGH
59825,2011,SAINT LUCIA,THEFT,HIGH
59826,2011,SAINT LUCIA,GOOD_ORDER,HIGH
59827,2011,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
59828,2011,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
59829,2011,SAINT LUCIA,THEFT,HIGH
59830,2011,SAINT LUCIA,THEFT,HIGH
59831,2011,SAINT LUCIA,THEFT,HIGH
59832,2011,SAINT LUCIA,THEFT,HIGH
59833,2011,SAINT LUCIA,THEFT,HIGH
59834,2011,SAINT LUCIA,THEFT,HIGH
59835,2011,SAINT LUCIA,THEFT,HIGH
59836,2011,SAINT LUCIA,THEFT,HIGH
59837,2011,SAINT LUCIA,THEFT,HIGH
59838,2011,SAINT LUCIA,THEFT,HIGH
59839,2011,SAINT LUCIA,THEFT,HIGH
59840,2011,SAINT LUCIA,THEFT,HIGH
59841,2011,SAINT LUCIA,THEFT,HIGH
59842,2011,SAINT LUCIA,THEFT,HIGH
59843,2011,SAINT LUCIA,THEFT,HIGH
59844,2011,SAINT LUCIA,UNLAWFUL_ENTRY,HIGH
59845,2011,SAINT LUCIA,DRUG,HIGH
59846,2011,SAINT LUCIA,THEFT,HIGH
59847,2011,SAINT LUCIA,THEFT,HIGH
59848,2011,SAINT LUCIA,GOOD_ORDER,HIGH
59849,2011,SAINT LUCIA,THEFT,HIGH
59850,2011,SAINT LUCIA,THEFT,HIGH
59851,2011,SAINT LUCIA,DRUG,HIGH
59852,2011,SAINT LUCIA,THEFT,HIGH
59853,2011,SAINT LUCIA,DRUG,HIGH
59854,2011,SAINT LUCIA,DRUG,HIGH
59855,2011,SAINT LUCIA,DRUG,HIGH
59856,2011,SAINT LUCIA,DRUG,HIGH
59857,2011,SAINT LUCIA,DRUG,HIGH
59858,2011,SAINT LUCIA,DRUG,HIGH
59859,2011,SAINT LUCIA,DRUG,HIGH
59860,2011,SAINT LUCIA,DRUG,HIGH
59861,2011,SAINT LUCIA,DRUG,HIGH
59862,2011,SAINT LUCIA,DRUG,HIGH
59863,2011,SAINT LUCIA,DRUG,HIGH
59864,2011,SAINT LUCIA,DRUG,HIGH
59865,2011,SAINT LUCIA,DRUG,HIGH
59866,2011,SAINT LUCIA,DRUG,HIGH
59867,2011,SAINT LUCIA,DRUG,HIGH
59868,2011,SAINT LUCIA,DRUG,HIGH
59869,2011,SAINT LUCIA,THEFT,HIGH
59870,2011,SAINT LUCIA,THEFT,HIGH
59871,2011,SAINT LUCIA,THEFT,HIGH
59872,2011,SAINT LUCIA,THEFT,HIGH
59873,2011,SAINT LUCIA,THEFT,HIGH
59874,2011,SAINT LUCIA,THEFT,HIGH
59875,2012,SAINT LUCIA,THEFT,VERY LOW
59876,2011,SAINT LUCIA,THEFT,HIGH
59877,2011,SAINT LUCIA,THEFT,HIGH
59878,2011,SAINT LUCIA,THEFT,HIGH
59879,2011,SAINT LUCIA,THEFT,HIGH
59880,2011,SAINT LUCIA,THEFT,HIGH
59881,2011,SAINT LUCIA,DRUG,HIGH
59882,2011,SAINT LUCIA,DRUG,HIGH
59883,2011,SAINT LUCIA,DRUG,HIGH
59884,2011,SAINT LUCIA,THEFT,HIGH
59885,2011,SAINT LUCIA,DRUG,HIGH
59886,2011,SAINT LUCIA,THEFT,HIGH
59887,2011,SAINT LUCIA,THEFT,HIGH
59888,2011,SAINT LUCIA,THEFT,HIGH
59889,2011,SAINT LUCIA,DRUG,HIGH
59890,2011,SAINT LUCIA,THEFT,HIGH
59891,2011,SAINT LUCIA,DRUG,HIGH
59892,2011,SAINT LUCIA,DRUG,HIGH
59893,2011,SAINT LUCIA,DRUG,HIGH
59894,2011,SAINT LUCIA,DRUG,HIGH
59895,2011,SAINT LUCIA,DRUG,HIGH
59896,2011,SAINT LUCIA,DRUG,HIGH
59897,2011,SAINT LUCIA,DRUG,HIGH
59898,2011,SAINT LUCIA,THEFT,HIGH
59899,2011,SAINT LUCIA,THEFT,HIGH
59900,2011,SAINT LUCIA,THEFT,HIGH
59901,2011,SAINT LUCIA,THEFT,HIGH
59902,2011,SAINT LUCIA,THEFT,HIGH
59903,2011,SAINT LUCIA,THEFT,HIGH
59904,2011,SAINT LUCIA,THEFT,HIGH
59905,2011,SAINT LUCIA,THEFT,HIGH
59906,2011,SAINT LUCIA,THEFT,HIGH
59907,2011,SAINT LUCIA,THEFT,HIGH
59908,2011,SAINT LUCIA,THEFT,HIGH
59909,2011,SAINT LUCIA,THEFT,HIGH
59910,2011,SAINT LUCIA,THEFT,HIGH
59911,2011,SAINT LUCIA,THEFT,HIGH
59912,2011,SAINT LUCIA,THEFT,HIGH
59913,2011,SAINT LUCIA,THEFT,HIGH
59914,2011,SAINT LUCIA,THEFT,HIGH
59915,2011,SAINT LUCIA,THEFT,HIGH
59916,2011,SAINT LUCIA,THEFT,HIGH
59917,2011,SAINT LUCIA,THEFT,HIGH
59918,2011,SAINT LUCIA,ASSAULT,HIGH
59919,2011,SAINT LUCIA,THEFT,HIGH
59920,2011,SAINT LUCIA,THEFT,HIGH
59921,2011,SAINT LUCIA,THEFT,HIGH
59922,2011,SAINT LUCIA,THEFT,HIGH
59923,2011,SAINT LUCIA,THEFT,HIGH
59924,2011,SAINT LUCIA,THEFT,HIGH
59925,2011,SAINT LUCIA,THEFT,HIGH
59926,2011,SAINT LUCIA,THEFT,HIGH
59927,2011,SAINT LUCIA,THEFT,HIGH
59928,2011,SAINT LUCIA,THEFT,HIGH
59929,2011,SAINT LUCIA,THEFT,HIGH
59930,2011,SAINT LUCIA,UNLAWFUL_ENTRY,HIGH
59931,2011,SAINT LUCIA,THEFT,HIGH
59932,2011,SAINT LUCIA,THEFT,HIGH
59933,2011,SAINT LUCIA,THEFT,HIGH
59934,2011,SAINT LUCIA,THEFT,HIGH
59935,2011,SAINT LUCIA,THEFT,HIGH
59936,2011,SAINT LUCIA,THEFT,HIGH
59937,2011,SAINT LUCIA,THEFT,HIGH
59938,2011,SAINT LUCIA,THEFT,HIGH
59939,2011,SAINT LUCIA,THEFT,HIGH
59940,2011,SAINT LUCIA,UNLAWFUL_MOTOR_VEHICLE,HIGH
59941,2011,SAINT LUCIA,THEFT,HIGH
59942,2011,SAINT LUCIA,THEFT,HIGH
59943,2011,SAINT LUCIA,THEFT,HIGH
59944,2011,SAINT LUCIA,THEFT,HIGH
59945,2011,SAINT LUCIA,THEFT,HIGH
59946,2011,SAINT LUCIA,THEFT,HIGH
59947,2011,SAINT LUCIA,THEFT,HIGH
59948,2011,SAINT LUCIA,THEFT,HIGH
59949,2011,SAINT LUCIA,THEFT,HIGH
59950,2011,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
59951,2011,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
59952,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
59953,2012,SAINT LUCIA,THEFT,VERY LOW
59954,2011,SAINT LUCIA,THEFT,HIGH
59955,2011,SAINT LUCIA,THEFT,HIGH
59956,2011,SAINT LUCIA,THEFT,HIGH
59957,2011,SAINT LUCIA,THEFT,HIGH
59958,2011,SAINT LUCIA,THEFT,HIGH
59959,2011,SAINT LUCIA,THEFT,HIGH
59960,2011,SAINT LUCIA,THEFT,HIGH
59961,2011,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
59962,2011,SAINT LUCIA,THEFT,HIGH
59963,2012,SAINT LUCIA,GOOD_ORDER,VERY LOW
59964,2012,SAINT LUCIA,THEFT,VERY LOW
59965,2012,SAINT LUCIA,THEFT,VERY LOW
59966,2012,SAINT LUCIA,THEFT,VERY LOW
59967,2012,SAINT LUCIA,THEFT,VERY LOW
59968,2012,SAINT LUCIA,THEFT,VERY LOW
59969,2012,SAINT LUCIA,THEFT,VERY LOW
59970,2012,SAINT LUCIA,THEFT,VERY LOW
59971,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
59972,2012,SAINT LUCIA,THEFT,VERY LOW
59973,2012,SAINT LUCIA,THEFT,VERY LOW
59974,2012,SAINT LUCIA,THEFT,VERY LOW
59975,2012,SAINT LUCIA,THEFT,VERY LOW
59976,2012,SAINT LUCIA,THEFT,VERY LOW
59977,2012,SAINT LUCIA,THEFT,VERY LOW
59978,2012,SAINT LUCIA,THEFT,VERY LOW
59979,2012,SAINT LUCIA,THEFT,VERY LOW
59980,2012,SAINT LUCIA,THEFT,VERY LOW
59981,2012,SAINT LUCIA,FRAUD,VERY LOW
59982,2012,SAINT LUCIA,THEFT,VERY LOW
59983,2012,SAINT LUCIA,THEFT,VERY LOW
59984,2012,SAINT LUCIA,THEFT,VERY LOW
59985,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
59986,2012,SAINT LUCIA,THEFT,VERY LOW
59987,2012,SAINT LUCIA,THEFT,VERY LOW
59988,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
59989,2012,SAINT LUCIA,THEFT,VERY LOW
59990,2012,SAINT LUCIA,THEFT,VERY LOW
59991,2012,SAINT LUCIA,THEFT,VERY LOW
59992,2012,SAINT LUCIA,THEFT,VERY LOW
59993,2012,SAINT LUCIA,THEFT,VERY LOW
59994,2012,SAINT LUCIA,THEFT,VERY LOW
59995,2012,SAINT LUCIA,THEFT,VERY LOW
59996,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
59997,2012,SAINT LUCIA,THEFT,VERY LOW
59998,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
59999,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60000,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60001,2012,SAINT LUCIA,THEFT,VERY LOW
60002,2012,SAINT LUCIA,THEFT,VERY LOW
60003,2012,SAINT LUCIA,THEFT,VERY LOW
60004,2012,SAINT LUCIA,THEFT,VERY LOW
60005,2012,SAINT LUCIA,THEFT,VERY LOW
60006,2012,SAINT LUCIA,THEFT,VERY LOW
60007,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60008,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60009,2012,SAINT LUCIA,THEFT,VERY LOW
60010,2012,SAINT LUCIA,THEFT,VERY LOW
60011,2012,SAINT LUCIA,THEFT,VERY LOW
60012,2012,SAINT LUCIA,THEFT,VERY LOW
60013,2012,SAINT LUCIA,THEFT,VERY LOW
60014,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60015,2012,SAINT LUCIA,THEFT,VERY LOW
60016,2012,SAINT LUCIA,THEFT,VERY LOW
60017,2012,SAINT LUCIA,THEFT,VERY LOW
60018,2012,SAINT LUCIA,THEFT,VERY LOW
60019,2012,SAINT LUCIA,THEFT,VERY LOW
60020,2012,SAINT LUCIA,THEFT,VERY LOW
60021,2012,SAINT LUCIA,THEFT,VERY LOW
60022,2012,SAINT LUCIA,THEFT,VERY LOW
60023,2012,SAINT LUCIA,THEFT,VERY LOW
60024,2012,SAINT LUCIA,THEFT,VERY LOW
60025,2012,SAINT LUCIA,THEFT,VERY LOW
60026,2012,SAINT LUCIA,THEFT,VERY LOW
60027,2012,SAINT LUCIA,THEFT,VERY LOW
60028,2012,SAINT LUCIA,THEFT,VERY LOW
60029,2012,SAINT LUCIA,THEFT,VERY LOW
60030,2012,SAINT LUCIA,THEFT,VERY LOW
60031,2012,SAINT LUCIA,THEFT,VERY LOW
60032,2012,SAINT LUCIA,THEFT,VERY LOW
60033,2012,SAINT LUCIA,THEFT,VERY LOW
60034,2012,SAINT LUCIA,THEFT,VERY LOW
60035,2012,SAINT LUCIA,THEFT,VERY LOW
60036,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60037,2012,SAINT LUCIA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
60038,2012,SAINT LUCIA,THEFT,VERY LOW
60039,2012,SAINT LUCIA,THEFT,VERY LOW
60040,2012,SAINT LUCIA,THEFT,VERY LOW
60041,2012,SAINT LUCIA,THEFT,VERY LOW
60042,2012,SAINT LUCIA,THEFT,VERY LOW
60043,2012,SAINT LUCIA,THEFT,VERY LOW
60044,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60045,2012,SAINT LUCIA,THEFT,VERY LOW
60046,2012,SAINT LUCIA,THEFT,VERY LOW
60047,2012,SAINT LUCIA,THEFT,VERY LOW
60048,2013,SAINT LUCIA,THEFT,VERY LOW
60049,2013,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60050,2013,SAINT LUCIA,FRAUD,VERY LOW
60051,2013,SAINT LUCIA,THEFT,VERY LOW
60052,2013,SAINT LUCIA,THEFT,VERY LOW
60053,2013,SAINT LUCIA,THEFT,VERY LOW
60054,2013,SAINT LUCIA,THEFT,VERY LOW
60055,2013,SAINT LUCIA,THEFT,VERY LOW
60056,2013,SAINT LUCIA,THEFT,VERY LOW
60057,2013,SAINT LUCIA,THEFT,VERY LOW
60058,2013,SAINT LUCIA,THEFT,VERY LOW
60059,2013,SAINT LUCIA,THEFT,VERY LOW
60060,2013,SAINT LUCIA,THEFT,VERY LOW
60061,2013,SAINT LUCIA,THEFT,VERY LOW
60062,2013,SAINT LUCIA,THEFT,VERY LOW
60063,2013,SAINT LUCIA,THEFT,VERY LOW
60064,2013,SAINT LUCIA,THEFT,VERY LOW
60065,2013,SAINT LUCIA,ASSAULT,VERY LOW
60066,2013,SAINT LUCIA,FRAUD,VERY LOW
60067,2013,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60068,2013,SAINT LUCIA,THEFT,VERY LOW
60069,2013,SAINT LUCIA,THEFT,VERY LOW
60070,2013,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60071,2013,SAINT LUCIA,THEFT,VERY LOW
60072,2013,SAINT LUCIA,THEFT,VERY LOW
60073,2013,SAINT LUCIA,THEFT,VERY LOW
60074,2013,SAINT LUCIA,THEFT,VERY LOW
60075,2013,SAINT LUCIA,THEFT,VERY LOW
60076,2013,SAINT LUCIA,THEFT,VERY LOW
60077,2013,SAINT LUCIA,GOOD_ORDER,VERY LOW
60078,2013,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60079,2013,SAINT LUCIA,THEFT,VERY LOW
60080,2013,SAINT LUCIA,THEFT,VERY LOW
60081,2013,SAINT LUCIA,THEFT,VERY LOW
60082,2013,SAINT LUCIA,THEFT,VERY LOW
60083,2013,SAINT LUCIA,THEFT,VERY LOW
60084,2013,SAINT LUCIA,THEFT,VERY LOW
60085,2013,SAINT LUCIA,THEFT,VERY LOW
60086,2015,SAINT LUCIA,FRAUD,VERY LOW
60087,2013,SAINT LUCIA,GOOD_ORDER,VERY LOW
60088,2013,SAINT LUCIA,THEFT,VERY LOW
60089,2013,SAINT LUCIA,THEFT,VERY LOW
60090,2013,SAINT LUCIA,THEFT,VERY LOW
60091,2013,SAINT LUCIA,THEFT,VERY LOW
60092,2013,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60093,2013,SAINT LUCIA,THEFT,VERY LOW
60094,2013,SAINT LUCIA,THEFT,VERY LOW
60095,2013,SAINT LUCIA,THEFT,VERY LOW
60096,2013,SAINT LUCIA,THEFT,VERY LOW
60097,2013,SAINT LUCIA,THEFT,VERY LOW
60098,2013,SAINT LUCIA,THEFT,VERY LOW
60099,2013,SAINT LUCIA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
60100,2013,SAINT LUCIA,THEFT,VERY LOW
60101,2013,SAINT LUCIA,THEFT,VERY LOW
60102,2013,SAINT LUCIA,THEFT,VERY LOW
60103,2013,SAINT LUCIA,THEFT,VERY LOW
60104,2013,SAINT LUCIA,THEFT,VERY LOW
60105,2013,SAINT LUCIA,THEFT,VERY LOW
60106,2013,SAINT LUCIA,THEFT,VERY LOW
60107,2013,SAINT LUCIA,THEFT,VERY LOW
60108,2013,SAINT LUCIA,THEFT,VERY LOW
60109,2013,SAINT LUCIA,THEFT,VERY LOW
60110,2013,SAINT LUCIA,THEFT,VERY LOW
60111,2013,SAINT LUCIA,THEFT,VERY LOW
60112,2013,SAINT LUCIA,ASSAULT,VERY LOW
60113,2013,SAINT LUCIA,ROBBERY,VERY LOW
60114,2013,SAINT LUCIA,THEFT,VERY LOW
60115,2013,SAINT LUCIA,GOOD_ORDER,VERY LOW
60116,2013,SAINT LUCIA,THEFT,VERY LOW
60117,2013,SAINT LUCIA,THEFT,VERY LOW
60118,2013,SAINT LUCIA,THEFT,VERY LOW
60119,2013,SAINT LUCIA,THEFT,VERY LOW
60120,2013,SAINT LUCIA,THEFT,VERY LOW
60121,2013,SAINT LUCIA,THEFT,VERY LOW
60122,2013,SAINT LUCIA,THEFT,VERY LOW
60123,2013,SAINT LUCIA,THEFT,VERY LOW
60124,2013,SAINT LUCIA,THEFT,VERY LOW
60125,2013,SAINT LUCIA,THEFT,VERY LOW
60126,2013,SAINT LUCIA,THEFT,VERY LOW
60127,2013,SAINT LUCIA,THEFT,VERY LOW
60128,2013,SAINT LUCIA,THEFT,VERY LOW
60129,2013,SAINT LUCIA,THEFT,VERY LOW
60130,2013,SAINT LUCIA,THEFT,VERY LOW
60131,2013,SAINT LUCIA,THEFT,VERY LOW
60132,2013,SAINT LUCIA,THEFT,VERY LOW
60133,2013,SAINT LUCIA,THEFT,VERY LOW
60134,2013,SAINT LUCIA,THEFT,VERY LOW
60135,2013,SAINT LUCIA,THEFT,VERY LOW
60136,2013,SAINT LUCIA,THEFT,VERY LOW
60137,2013,SAINT LUCIA,THEFT,VERY LOW
60138,2013,SAINT LUCIA,THEFT,VERY LOW
60139,2013,SAINT LUCIA,THEFT,VERY LOW
60140,2013,SAINT LUCIA,THEFT,VERY LOW
60141,2013,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60142,2013,SAINT LUCIA,THEFT,VERY LOW
60143,2013,SAINT LUCIA,THEFT,VERY LOW
60144,2013,SAINT LUCIA,THEFT,VERY LOW
60145,2013,SAINT LUCIA,THEFT,VERY LOW
60146,2014,SAINT LUCIA,THEFT,MEDIUM
60147,2014,SAINT LUCIA,FRAUD,MEDIUM
60148,2014,SAINT LUCIA,THEFT,MEDIUM
60149,2014,SAINT LUCIA,THEFT,MEDIUM
60150,2014,SAINT LUCIA,FRAUD,MEDIUM
60151,2014,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60152,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60153,2014,SAINT LUCIA,THEFT,MEDIUM
60154,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60155,2014,SAINT LUCIA,THEFT,MEDIUM
60156,2014,SAINT LUCIA,THEFT,MEDIUM
60157,2014,SAINT LUCIA,THEFT,MEDIUM
60158,2014,SAINT LUCIA,ROBBERY,MEDIUM
60159,2014,SAINT LUCIA,THEFT,MEDIUM
60160,2014,SAINT LUCIA,THEFT,MEDIUM
60161,2014,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60162,2014,SAINT LUCIA,THEFT,MEDIUM
60163,2014,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60164,2014,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60165,2014,SAINT LUCIA,THEFT,MEDIUM
60166,2014,SAINT LUCIA,THEFT,MEDIUM
60167,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60168,2014,SAINT LUCIA,THEFT,MEDIUM
60169,2014,SAINT LUCIA,THEFT,MEDIUM
60170,2014,SAINT LUCIA,THEFT,MEDIUM
60171,2014,SAINT LUCIA,THEFT,MEDIUM
60172,2014,SAINT LUCIA,THEFT,MEDIUM
60173,2014,SAINT LUCIA,THEFT,MEDIUM
60174,2014,SAINT LUCIA,THEFT,MEDIUM
60175,2014,SAINT LUCIA,THEFT,MEDIUM
60176,2014,SAINT LUCIA,THEFT,MEDIUM
60177,2014,SAINT LUCIA,THEFT,MEDIUM
60178,2014,SAINT LUCIA,THEFT,MEDIUM
60179,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60180,2014,SAINT LUCIA,THEFT,MEDIUM
60181,2014,SAINT LUCIA,THEFT,MEDIUM
60182,2014,SAINT LUCIA,THEFT,MEDIUM
60183,2014,SAINT LUCIA,THEFT,MEDIUM
60184,2014,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60185,2014,SAINT LUCIA,THEFT,MEDIUM
60186,2014,SAINT LUCIA,FRAUD,MEDIUM
60187,2014,SAINT LUCIA,THEFT,MEDIUM
60188,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60189,2014,SAINT LUCIA,THEFT,MEDIUM
60190,2014,SAINT LUCIA,THEFT,MEDIUM
60191,2014,SAINT LUCIA,THEFT,MEDIUM
60192,2014,SAINT LUCIA,THEFT,MEDIUM
60193,2014,SAINT LUCIA,ASSAULT,MEDIUM
60194,2014,SAINT LUCIA,THEFT,MEDIUM
60195,2014,SAINT LUCIA,THEFT,MEDIUM
60196,2014,SAINT LUCIA,PROPERTY_DAMAGE,MEDIUM
60197,2014,SAINT LUCIA,ASSAULT,MEDIUM
60198,2014,SAINT LUCIA,THEFT,MEDIUM
60199,2014,SAINT LUCIA,THEFT,MEDIUM
60200,2014,SAINT LUCIA,THEFT,MEDIUM
60201,2014,SAINT LUCIA,GOOD_ORDER,MEDIUM
60202,2014,SAINT LUCIA,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
60203,2014,SAINT LUCIA,THEFT,MEDIUM
60204,2014,SAINT LUCIA,THEFT,MEDIUM
60205,2014,SAINT LUCIA,THEFT,MEDIUM
60206,2014,SAINT LUCIA,FRAUD,MEDIUM
60207,2014,SAINT LUCIA,THEFT,MEDIUM
60208,2014,SAINT LUCIA,THEFT,MEDIUM
60209,2014,SAINT LUCIA,THEFT,MEDIUM
60210,2015,SAINT LUCIA,THEFT,VERY LOW
60211,2015,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60212,2015,SAINT LUCIA,THEFT,VERY LOW
60213,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60214,2015,SAINT LUCIA,THEFT,VERY LOW
60215,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60216,2015,SAINT LUCIA,THEFT,VERY LOW
60217,2015,SAINT LUCIA,THEFT,VERY LOW
60218,2015,SAINT LUCIA,THEFT,VERY LOW
60219,2015,SAINT LUCIA,THEFT,VERY LOW
60220,2015,SAINT LUCIA,THEFT,VERY LOW
60221,2015,SAINT LUCIA,THEFT,VERY LOW
60222,2015,SAINT LUCIA,THEFT,VERY LOW
60223,2015,SAINT LUCIA,DRUG,VERY LOW
60224,2015,SAINT LUCIA,THEFT,VERY LOW
60225,2015,SAINT LUCIA,THEFT,VERY LOW
60226,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60227,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60228,2015,SAINT LUCIA,FRAUD,VERY LOW
60229,2015,SAINT LUCIA,DRUG,VERY LOW
60230,2015,SAINT LUCIA,THEFT,VERY LOW
60231,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60232,2015,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60233,2015,SAINT LUCIA,FRAUD,VERY LOW
60234,2016,SAINT LUCIA,THEFT,VERY LOW
60235,2016,SAINT LUCIA,THEFT,VERY LOW
60236,2009,SAINT LUCIA,GOOD_ORDER,VERY HIGH
60237,2012,SAINT LUCIA,GOOD_ORDER,VERY LOW
60238,2011,SAINT LUCIA,GOOD_ORDER,HIGH
60239,2012,SAINT LUCIA,PROPERTY_DAMAGE,VERY LOW
60240,2007,SAINT LUCIA,THEFT,HIGH
60241,2008,SAINT LUCIA,THEFT,VERY HIGH
60242,2009,SAINT LUCIA,THEFT,VERY HIGH
60243,2009,SAINT LUCIA,THEFT,VERY HIGH
60244,2009,SAINT LUCIA,UNLAWFUL_ENTRY,VERY HIGH
60245,2010,SAINT LUCIA,UNLAWFUL_ENTRY,MEDIUM
60246,2010,SAINT LUCIA,THEFT,MEDIUM
60247,2010,SAINT LUCIA,THEFT,MEDIUM
60248,2011,SAINT LUCIA,UNLAWFUL_ENTRY,HIGH
60249,2011,SAINT LUCIA,UNLAWFUL_ENTRY,HIGH
60250,2012,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60251,2013,SAINT LUCIA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
60252,2013,SAINT LUCIA,THEFT,VERY LOW
60253,2013,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60254,2014,SAINT LUCIA,THEFT,MEDIUM
60255,2015,SAINT LUCIA,UNLAWFUL_ENTRY,VERY LOW
60256,2007,SAINT LUCIA,PROPERTY_DAMAGE,HIGH
60257,2008,SAINT LUCIA,PROPERTY_DAMAGE,VERY HIGH
60258,2008,SAINT LUCIA,DRUG,VERY HIGH
