Index,Year,Suburb,OffenceType,CPI-Annual-Change
75779,2009,WYNNUM,PROPERTY_DAMAGE,VERY HIGH
75780,2009,WYNNUM,PROPERTY_DAMAGE,VERY HIGH
75781,2009,WYNNUM,GOOD_ORDER,VERY HIGH
75782,2010,WYNNUM,FRAUD,MEDIUM
75783,2010,WYNNUM,THEFT,MEDIUM
75784,2011,WYNNUM,THEFT,HIGH
75785,2012,WYNNUM,THEFT,VERY LOW
75786,2012,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75787,2013,WYNNUM,THEFT,VERY LOW
75788,2013,WYNNUM,THEFT,VERY LOW
75789,2013,WYNNUM,DRUG,VERY LOW
75790,2013,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75791,2016,WYNNUM,THEFT,VERY LOW
75792,2017,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75793,2008,WYNNUM,UNLAWFUL_ENTRY,VERY HIGH
75794,2008,WYNNUM,DRUG,VERY HIGH
75795,2008,WYNNUM,THEFT,VERY HIGH
75796,2009,WYNNUM,UNLAWFUL_ENTRY,VERY HIGH
75797,2009,WYNNUM,DRUG,VERY HIGH
75798,2009,WYNNUM,UNLAWFUL_ENTRY,VERY HIGH
75799,2009,WYNNUM,UNLAWFUL_ENTRY,VERY HIGH
75800,2010,WYNNUM,GOOD_ORDER,MEDIUM
75801,2011,WYNNUM,PROPERTY_DAMAGE,HIGH
75802,2012,WYNNUM,GOOD_ORDER,VERY LOW
75803,2012,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75804,2013,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75805,2013,WYNNUM,DRUG,VERY LOW
75806,2015,WYNNUM,THEFT,VERY LOW
75807,2015,WYNNUM,GOOD_ORDER,VERY LOW
75808,2015,WYNNUM,DRUG,VERY LOW
75809,2015,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75810,2015,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75811,2016,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75812,2016,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75813,2016,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75814,2016,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75815,2016,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75816,2016,WYNNUM,GOOD_ORDER,VERY LOW
75817,2008,WYNNUM,UNLAWFUL_ENTRY,VERY HIGH
75818,2013,WYNNUM,THEFT,VERY LOW
75819,2014,WYNNUM,THEFT,MEDIUM
75820,2015,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75821,2015,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75822,2016,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75823,2008,WYNNUM,DRUG,VERY HIGH
75824,2009,WYNNUM,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
75825,2011,WYNNUM,PROPERTY_DAMAGE,HIGH
75826,2009,WYNNUM,DRUG,VERY HIGH
75827,2010,WYNNUM,THEFT,MEDIUM
75828,2010,WYNNUM,DRUG,MEDIUM
75829,2010,WYNNUM,PROPERTY_DAMAGE,MEDIUM
75830,2011,WYNNUM,THEFT,HIGH
75831,2011,WYNNUM,PROPERTY_DAMAGE,HIGH
75832,2012,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75833,2013,WYNNUM,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
75834,2013,WYNNUM,PROPERTY_DAMAGE,VERY LOW
75835,2013,WYNNUM,THEFT,VERY LOW
75836,2013,WYNNUM,THEFT,VERY LOW
75837,2013,WYNNUM,UNLAWFUL_ENTRY,VERY LOW
75838,2014,WYNNUM,ASSAULT,MEDIUM
75839,2014,WYNNUM,PROPERTY_DAMAGE,MEDIUM
75840,2015,WYNNUM,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
75841,2017,WYNNUM,GOOD_ORDER,VERY LOW
75842,2008,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75843,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75844,2008,WYNNUM WEST,THEFT,VERY HIGH
75845,2008,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75846,2008,WYNNUM WEST,THEFT,VERY HIGH
75847,2009,WYNNUM WEST,THEFT,VERY HIGH
75848,2009,WYNNUM WEST,THEFT,VERY HIGH
75849,2009,WYNNUM WEST,DRUG,VERY HIGH
75850,2009,WYNNUM WEST,GOOD_ORDER,VERY HIGH
75851,2009,WYNNUM WEST,THEFT,VERY HIGH
75852,2009,WYNNUM WEST,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
75853,2009,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75854,2009,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75855,2010,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75856,2010,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75857,2010,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75858,2010,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75859,2010,WYNNUM WEST,THEFT,MEDIUM
75860,2010,WYNNUM WEST,THEFT,MEDIUM
75861,2010,WYNNUM WEST,THEFT,MEDIUM
75862,2010,WYNNUM WEST,THEFT,MEDIUM
75863,2010,WYNNUM WEST,ASSAULT,MEDIUM
75864,2010,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75865,2011,WYNNUM WEST,PROPERTY_DAMAGE,HIGH
75866,2011,WYNNUM WEST,UNLAWFUL_ENTRY,HIGH
75867,2011,WYNNUM WEST,PROPERTY_DAMAGE,HIGH
75868,2011,WYNNUM WEST,THEFT,HIGH
75869,2012,WYNNUM WEST,THEFT,VERY LOW
75870,2012,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75871,2013,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75872,2013,WYNNUM WEST,GOOD_ORDER,VERY LOW
75873,2013,WYNNUM WEST,HANDLING_STOLEN_GOODS,VERY LOW
75874,2013,WYNNUM WEST,DRUG,VERY LOW
75875,2013,WYNNUM WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
75876,2013,WYNNUM WEST,THEFT,VERY LOW
75877,2013,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75878,2013,WYNNUM WEST,PROPERTY_DAMAGE,VERY LOW
75879,2014,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75880,2014,WYNNUM WEST,THEFT,MEDIUM
75881,2014,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75882,2014,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75883,2014,WYNNUM WEST,THEFT,MEDIUM
75884,2014,WYNNUM WEST,UNLAWFUL_ENTRY,MEDIUM
75885,2014,WYNNUM WEST,THEFT,MEDIUM
75886,2015,WYNNUM WEST,THEFT,VERY LOW
75887,2015,WYNNUM WEST,THEFT,VERY LOW
75888,2015,WYNNUM WEST,THEFT,VERY LOW
75889,2015,WYNNUM WEST,THEFT,VERY LOW
75890,2015,WYNNUM WEST,FRAUD,VERY LOW
75891,2015,WYNNUM WEST,FRAUD,VERY LOW
75892,2015,WYNNUM WEST,THEFT,VERY LOW
75893,2015,WYNNUM WEST,THEFT,VERY LOW
75894,2015,WYNNUM WEST,GOOD_ORDER,VERY LOW
75895,2016,WYNNUM WEST,GOOD_ORDER,VERY LOW
75896,2016,WYNNUM WEST,GOOD_ORDER,VERY LOW
75897,2016,WYNNUM WEST,THEFT,VERY LOW
75898,2016,WYNNUM WEST,THEFT,VERY LOW
75899,2016,WYNNUM WEST,THEFT,VERY LOW
75900,2016,WYNNUM WEST,THEFT,VERY LOW
75901,2016,WYNNUM WEST,THEFT,VERY LOW
75902,2017,WYNNUM WEST,THEFT,VERY LOW
75903,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75904,2008,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75905,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75906,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75907,2008,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75908,2008,WYNNUM WEST,ASSAULT,VERY HIGH
75909,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75910,2009,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75911,2010,WYNNUM WEST,THEFT,MEDIUM
75912,2011,WYNNUM WEST,ASSAULT,HIGH
75913,2013,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75914,2013,WYNNUM WEST,DRUG,VERY LOW
75915,2014,WYNNUM WEST,THEFT,MEDIUM
75916,2014,WYNNUM WEST,ASSAULT,MEDIUM
75917,2014,WYNNUM WEST,PROPERTY_DAMAGE,MEDIUM
75918,2015,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75919,2015,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75920,2016,WYNNUM WEST,THEFT,VERY LOW
75921,2015,WYNNUM WEST,THEFT,VERY LOW
75922,2016,WYNNUM WEST,DRUG,VERY LOW
75923,2016,WYNNUM WEST,THEFT,VERY LOW
75924,2016,WYNNUM WEST,ASSAULT,VERY LOW
75925,2016,WYNNUM WEST,ROBBERY,VERY LOW
75926,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75927,2008,WYNNUM WEST,THEFT,VERY HIGH
75928,2009,WYNNUM WEST,UNLAWFUL_ENTRY,VERY HIGH
75929,2009,WYNNUM WEST,THEFT,VERY HIGH
75930,2010,WYNNUM WEST,PROPERTY_DAMAGE,MEDIUM
75931,2010,WYNNUM WEST,THEFT,MEDIUM
75932,2011,WYNNUM WEST,THEFT,HIGH
75933,2011,WYNNUM WEST,THEFT,HIGH
75934,2011,WYNNUM WEST,THEFT,HIGH
75935,2011,WYNNUM WEST,HANDLING_STOLEN_GOODS,HIGH
75936,2011,WYNNUM WEST,DRUG,HIGH
75937,2012,WYNNUM WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
75938,2016,WYNNUM WEST,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
75939,2016,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75940,2008,WYNNUM WEST,PROPERTY_DAMAGE,VERY HIGH
75941,2008,WYNNUM WEST,THEFT,VERY HIGH
75942,2009,WYNNUM WEST,THEFT,VERY HIGH
75943,2010,WYNNUM WEST,THEFT,MEDIUM
75944,2013,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75945,2014,WYNNUM WEST,DRUG,MEDIUM
75946,2015,WYNNUM WEST,THEFT,VERY LOW
75947,2015,WYNNUM WEST,UNLAWFUL_ENTRY,VERY LOW
75948,2017,WYNNUM WEST,THEFT,VERY LOW
75949,2008,TINGALPA,THEFT,VERY HIGH
75950,2009,TINGALPA,ASSAULT,VERY HIGH
75951,2009,TINGALPA,DRUG,VERY HIGH
75952,2009,TINGALPA,PROPERTY_DAMAGE,VERY HIGH
75953,2009,TINGALPA,THEFT,VERY HIGH
75954,2010,TINGALPA,GOOD_ORDER,MEDIUM
75955,2010,TINGALPA,GOOD_ORDER,MEDIUM
75956,2012,TINGALPA,ASSAULT,VERY LOW
75957,2012,TINGALPA,UNLAWFUL_ENTRY,VERY LOW
75958,2012,TINGALPA,PROPERTY_DAMAGE,VERY LOW
75959,2015,TINGALPA,THEFT,VERY LOW
75960,2015,TINGALPA,GOOD_ORDER,VERY LOW
75961,2015,TINGALPA,GOOD_ORDER,VERY LOW
75962,2016,TINGALPA,GOOD_ORDER,VERY LOW
75963,2008,CAMP HILL,THEFT,VERY HIGH
75964,2009,CAMP HILL,THEFT,VERY HIGH
75965,2009,CAMP HILL,UNLAWFUL_ENTRY,VERY HIGH
75966,2010,CAMP HILL,UNLAWFUL_ENTRY,MEDIUM
75967,2011,CAMP HILL,DRUG,HIGH
75968,2011,CAMP HILL,THEFT,HIGH
75969,2011,CAMP HILL,PROPERTY_DAMAGE,HIGH
75970,2011,CAMP HILL,GOOD_ORDER,HIGH
75971,2011,CAMP HILL,THEFT,HIGH
75972,2011,CAMP HILL,THEFT,HIGH
75973,2012,CAMP HILL,PROPERTY_DAMAGE,VERY LOW
75974,2013,CAMP HILL,GOOD_ORDER,VERY LOW
75975,2013,CAMP HILL,DRUG,VERY LOW
75976,2014,CAMP HILL,ARSON,MEDIUM
75977,2014,CAMP HILL,THEFT,MEDIUM
75978,2014,CAMP HILL,THEFT,MEDIUM
75979,2008,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
75980,2008,CARINDALE,GOOD_ORDER,VERY HIGH
75981,2009,CARINDALE,GOOD_ORDER,VERY HIGH
75982,2009,CARINDALE,THEFT,VERY HIGH
75983,2009,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
75984,2011,CARINDALE,GOOD_ORDER,HIGH
75985,2011,CARINDALE,THEFT,HIGH
75986,2008,BALMORAL,THEFT,VERY HIGH
75987,2013,BALMORAL,UNLAWFUL_ENTRY,VERY LOW
75988,2008,BELMONT,PROPERTY_DAMAGE,VERY HIGH
75989,2009,BELMONT,PROPERTY_DAMAGE,VERY HIGH
75990,2011,BELMONT,ASSAULT,HIGH
75991,2011,BELMONT,THEFT,HIGH
75992,2011,BELMONT,THEFT,HIGH
75993,2011,BELMONT,THEFT,HIGH
75994,2013,BELMONT,PROPERTY_DAMAGE,VERY LOW
75995,2014,BELMONT,UNLAWFUL_ENTRY,MEDIUM
75996,2008,BULIMBA,PROPERTY_DAMAGE,VERY HIGH
75997,2012,BULIMBA,THEFT,VERY LOW
75998,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
75999,2015,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76000,2015,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76001,2016,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76002,2016,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76003,2016,BULIMBA,THEFT,VERY LOW
76004,2017,BULIMBA,THEFT,VERY LOW
76005,2008,BULIMBA,THEFT,VERY HIGH
76006,2009,BULIMBA,PROPERTY_DAMAGE,VERY HIGH
76007,2010,BULIMBA,THEFT,MEDIUM
76008,2011,BULIMBA,THEFT,HIGH
76009,2011,BULIMBA,PROPERTY_DAMAGE,HIGH
76010,2011,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,HIGH
76011,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76012,2012,BULIMBA,THEFT,VERY LOW
76013,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76014,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76015,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76016,2012,BULIMBA,THEFT,VERY LOW
76017,2012,BULIMBA,THEFT,VERY LOW
76018,2012,BULIMBA,THEFT,VERY LOW
76019,2012,BULIMBA,THEFT,VERY LOW
76020,2013,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76021,2013,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76022,2013,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76023,2013,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76024,2013,BULIMBA,PROPERTY_DAMAGE,VERY LOW
76025,2013,BULIMBA,THEFT,VERY LOW
76026,2013,BULIMBA,THEFT,VERY LOW
76027,2014,BULIMBA,THEFT,MEDIUM
76028,2015,BULIMBA,GOOD_ORDER,VERY LOW
76029,2015,BULIMBA,PROPERTY_DAMAGE,VERY LOW
76030,2016,BULIMBA,DRUG,VERY LOW
76031,2008,BULIMBA,UNLAWFUL_ENTRY,VERY HIGH
76032,2010,BULIMBA,UNLAWFUL_ENTRY,MEDIUM
76033,2010,BULIMBA,UNLAWFUL_ENTRY,MEDIUM
76034,2010,BULIMBA,UNLAWFUL_ENTRY,MEDIUM
76035,2010,BULIMBA,UNLAWFUL_ENTRY,MEDIUM
76036,2011,BULIMBA,UNLAWFUL_ENTRY,HIGH
76037,2011,BULIMBA,THEFT,HIGH
76038,2012,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76039,2012,BULIMBA,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76040,2013,BULIMBA,THEFT,VERY LOW
76041,2014,BULIMBA,UNLAWFUL_ENTRY,MEDIUM
76042,2015,BULIMBA,THEFT,VERY LOW
76043,2015,BULIMBA,THEFT,VERY LOW
76044,2015,BULIMBA,PROPERTY_DAMAGE,VERY LOW
76045,2016,BULIMBA,UNLAWFUL_ENTRY,VERY LOW
76046,2016,BULIMBA,DRUG,VERY LOW
76047,2017,BULIMBA,FRAUD,VERY LOW
76048,2008,CAMP HILL,THEFT,VERY HIGH
76049,2009,CAMP HILL,GOOD_ORDER,VERY HIGH
76050,2011,CAMP HILL,PROPERTY_DAMAGE,HIGH
76051,2011,CAMP HILL,GOOD_ORDER,HIGH
76052,2012,CAMP HILL,GOOD_ORDER,VERY LOW
76053,2014,CAMP HILL,PROPERTY_DAMAGE,MEDIUM
76054,2014,CAMP HILL,UNLAWFUL_ENTRY,MEDIUM
76055,2015,CAMP HILL,DRUG,VERY LOW
76056,2017,CAMP HILL,FRAUD,VERY LOW
76057,2008,CAMP HILL,UNLAWFUL_ENTRY,VERY HIGH
76058,2008,CAMP HILL,PROPERTY_DAMAGE,VERY HIGH
76059,2009,CAMP HILL,UNLAWFUL_ENTRY,VERY HIGH
76060,2010,CAMP HILL,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
76061,2012,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76062,2012,CAMP HILL,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76063,2015,CAMP HILL,FRAUD,VERY LOW
76064,2016,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76065,2008,CAMP HILL,THEFT,VERY HIGH
76066,2009,CARINA HEIGHTS,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
76067,2010,CARINA HEIGHTS,ASSAULT,MEDIUM
76068,2012,CAMP HILL,THEFT,VERY LOW
76069,2013,CARINA HEIGHTS,THEFT,VERY LOW
76070,2013,CARINA HEIGHTS,UNLAWFUL_ENTRY,VERY LOW
76071,2014,CARINA HEIGHTS,THEFT,MEDIUM
76072,2014,CAMP HILL,UNLAWFUL_ENTRY,MEDIUM
76073,2014,CAMP HILL,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
76074,2014,CARINA HEIGHTS,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
76075,2016,CARINA HEIGHTS,ASSAULT,VERY LOW
76076,2017,CARINA HEIGHTS,DRUG,VERY LOW
76077,2008,CAMP HILL,THEFT,VERY HIGH
76078,2009,CAMP HILL,UNLAWFUL_ENTRY,VERY HIGH
76079,2009,CAMP HILL,PROPERTY_DAMAGE,VERY HIGH
76080,2010,CAMP HILL,PROPERTY_DAMAGE,MEDIUM
76081,2011,CAMP HILL,DRUG,HIGH
76082,2012,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76083,2013,CAMP HILL,THEFT,VERY LOW
76084,2016,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76085,2016,CAMP HILL,THEFT,VERY LOW
76086,2017,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76087,2017,CAMP HILL,DRUG,VERY LOW
76088,2017,CAMP HILL,THEFT,VERY LOW
76089,2008,CAMP HILL,THEFT,VERY HIGH
76090,2009,CAMP HILL,GOOD_ORDER,VERY HIGH
76091,2009,CAMP HILL,GOOD_ORDER,VERY HIGH
76092,2010,CAMP HILL,DRUG,MEDIUM
76093,2012,CAMP HILL,PROPERTY_DAMAGE,VERY LOW
76094,2013,CAMP HILL,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76095,2014,CAMP HILL,GOOD_ORDER,MEDIUM
76096,2014,CAMP HILL,DRUG,MEDIUM
76097,2015,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76098,2015,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76099,2015,CAMP HILL,GOOD_ORDER,VERY LOW
76100,2016,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76101,2017,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76102,2017,CAMP HILL,PROPERTY_DAMAGE,VERY LOW
76103,2008,CARINDALE,UNLAWFUL_ENTRY,VERY HIGH
76104,2010,CARINDALE,ASSAULT,MEDIUM
76105,2012,CARINDALE,THEFT,VERY LOW
76106,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76107,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76108,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76109,2015,CARINDALE,PROPERTY_DAMAGE,VERY LOW
76110,2016,CARINDALE,THEFT,VERY LOW
76111,2016,CARINDALE,FRAUD,VERY LOW
76112,2016,CARINDALE,THEFT,VERY LOW
76113,2008,CARINDALE,THEFT,VERY HIGH
76114,2010,CARINDALE,DRUG,MEDIUM
76115,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76116,2011,CARINDALE,THEFT,HIGH
76117,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
76118,2012,CARINDALE,PROPERTY_DAMAGE,VERY LOW
76119,2012,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76120,2012,CARINDALE,PROPERTY_DAMAGE,VERY LOW
76121,2012,CARINDALE,PROPERTY_DAMAGE,VERY LOW
76122,2012,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76123,2012,CARINDALE,UNLAWFUL_MOTOR_VEHICLE,VERY LOW
76124,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76125,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76126,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76127,2014,CARINDALE,FRAUD,MEDIUM
76128,2014,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76129,2015,CARINDALE,DRUG,VERY LOW
76130,2015,CARINDALE,GOOD_ORDER,VERY LOW
76131,2016,CARINDALE,GOOD_ORDER,VERY LOW
76132,2017,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76133,2017,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76134,2008,CARINDALE,UNLAWFUL_ENTRY,VERY HIGH
76135,2011,CARINDALE,PROPERTY_DAMAGE,HIGH
76136,2012,CARINDALE,THEFT,VERY LOW
76137,2012,CARINDALE,THEFT,VERY LOW
76138,2013,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76139,2014,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76140,2014,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76141,2014,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76142,2015,CARINDALE,THEFT,VERY LOW
76143,2015,CARINDALE,THEFT,VERY LOW
76144,2015,CARINDALE,DRUG,VERY LOW
76145,2016,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76146,2017,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76147,2008,CARINDALE,PROPERTY_DAMAGE,VERY HIGH
76148,2010,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76149,2010,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76150,2010,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76151,2011,CARINDALE,UNLAWFUL_ENTRY,HIGH
76152,2011,CARINDALE,THEFT,HIGH
76153,2012,CARINDALE,THEFT,VERY LOW
76154,2008,CARINDALE,THEFT,VERY HIGH
76155,2010,CARINDALE,UNLAWFUL_ENTRY,MEDIUM
76156,2013,CARINDALE,THEFT,VERY LOW
76157,2012,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76158,2013,CARINDALE,UNLAWFUL_ENTRY,VERY LOW
76159,2014,CARINDALE,THEFT,MEDIUM
76160,2014,CARINDALE,PROPERTY_DAMAGE,MEDIUM
76161,2013,WYNNUM WEST,DRUG,VERY LOW
76162,2014,WYNNUM WEST,DRUG,MEDIUM
76163,2015,CARINDALE,THEFT,VERY LOW
76164,2016,CARINDALE,THEFT,VERY LOW
76165,2016,CARINDALE,PROPERTY_DAMAGE,VERY LOW
76166,2017,CARINDALE,THEFT,VERY LOW
76167,2008,CARINA,THEFT,VERY HIGH
76168,2008,CARINA,THEFT,VERY HIGH
76169,2009,CARINA,DRUG,VERY HIGH
76170,2009,CARINA,DRUG,VERY HIGH
76171,2010,CARINA,DRUG,MEDIUM
76172,2010,CARINA,DRUG,MEDIUM
76173,2010,CARINA,THEFT,MEDIUM
76174,2010,CARINA,THEFT,MEDIUM
76175,2013,CARINA,DRUG,VERY LOW
76176,2014,CARINA,DRUG,MEDIUM
76177,2015,CARINA,UNLAWFUL_ENTRY,VERY LOW
76178,2016,CARINA,DRUG,VERY LOW
76179,2008,CARINA,UNLAWFUL_MOTOR_VEHICLE,VERY HIGH
76180,2009,CAMP HILL,UNLAWFUL_ENTRY,VERY HIGH
76181,2009,CARINA,PROPERTY_DAMAGE,VERY HIGH
76182,2012,CARINA,GOOD_ORDER,VERY LOW
76183,2014,CARINA,THEFT,MEDIUM
76184,2016,CAMP HILL,PROPERTY_DAMAGE,VERY LOW
76185,2008,CARINA,DRUG,VERY HIGH
76186,2009,CARINA,DRUG,VERY HIGH
76187,2009,CARINA,PROPERTY_DAMAGE,VERY HIGH
76188,2010,CARINA,UNLAWFUL_ENTRY,MEDIUM
76189,2010,CARINA,THEFT,MEDIUM
76190,2010,CARINA,THEFT,MEDIUM
76191,2010,CARINA,PROPERTY_DAMAGE,MEDIUM
76192,2011,CARINA,PROPERTY_DAMAGE,HIGH
76193,2011,CARINA,THEFT,HIGH
76194,2012,CARINA,PROPERTY_DAMAGE,VERY LOW
76195,2012,CAMP HILL,UNLAWFUL_ENTRY,VERY LOW
76196,2012,CARINA,THEFT,VERY LOW
76197,2012,CARINA,GOOD_ORDER,VERY LOW
76198,2013,CARINA,DRUG,VERY LOW
76199,2012,CARINA,THEFT,VERY LOW
76200,2013,CARINA,DRUG,VERY LOW
76201,2013,CARINA,UNLAWFUL_ENTRY,VERY LOW
76202,2013,CARINA,UNLAWFUL_ENTRY,VERY LOW
76203,2013,CARINA,UNLAWFUL_ENTRY,VERY LOW
76204,2013,CARINA,THEFT,VERY LOW
76205,2014,CAMP HILL,THEFT,MEDIUM
76206,2014,CARINA,DRUG,MEDIUM
76207,2014,CARINA,DRUG,MEDIUM
76208,2014,CARINA,UNLAWFUL_ENTRY,MEDIUM
76209,2014,CARINA,PROPERTY_DAMAGE,MEDIUM
76210,2014,CARINA,THEFT,MEDIUM
76211,2014,CARINA,UNLAWFUL_ENTRY,MEDIUM
76212,2014,CARINA,UNLAWFUL_MOTOR_VEHICLE,MEDIUM
76213,2014,CARINA,PROPERTY_DAMAGE,MEDIUM
76214,2015,CARINA,PROPERTY_DAMAGE,VERY LOW
76215,2015,CARINA,THEFT,VERY LOW
76216,2015,CARINA,THEFT,VERY LOW
76217,2016,CARINA,THEFT,VERY LOW
76218,2016,CARINA,THEFT,VERY LOW
76219,2016,CARINA,THEFT,VERY LOW
76220,2016,CARINA,ASSAULT,VERY LOW
76221,2016,CAMP HILL,DRUG,VERY LOW
76222,2016,CARINA,PROPERTY_DAMAGE,VERY LOW
76223,2016,CAMP HILL,DRUG,VERY LOW
76224,2016,CAMP HILL,DRUG,VERY LOW
76225,2016,CARINA,UNLAWFUL_ENTRY,VERY LOW
76226,2016,CARINA,PROPERTY_DAMAGE,VERY LOW
76227,2016,CARINA,PROPERTY_DAMAGE,VERY LOW
76228,2016,CAMP HILL,DRUG,VERY LOW
